store_id,sku_id,date,foot_traffic_tier,category,target,forecast_units,lower_bound_90,upper_bound_90,forecast_p50,mu_daily,sigma_daily,csl,z_val,supplier_id,lead_time_days_avg,lead_time_days_std,reliability_score,safety_stock_units,reorder_point,target_upto_old,target_upto_new,latest_snapshot,units_on_hand,units_in_backroom,days_of_supply_snapshot,units_total,days_of_supply_current,is_below_rop,risk_score,alert_tier,demand_vs_forecast,phantom_score,is_phantom_suspect,priority,recommended_action,pipeline_run_date
S0014,P00491,2025-12-31,Premium,Bakery,13.0,12.20589370682666,6.4300067983684,13.200922415159829,12.20589370682666,12.20589370682666,0.6048806737587645,0.975,1.96,SUP023,20,7.3,0.903,175.0,420.0,13.0,14.0,2025-12-29,0,117,0.0,117,0.0,True,0.95,CRITICAL,1.065059250248034,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0014,P00621,2025-12-31,Premium,Frozen Foods,42.0,30.28163674504756,19.33719285338665,39.59934663559625,30.28163674504756,30.28163674504756,5.66426133164054,0.975,1.96,SUP078,2,0.7,0.728,45.0,106.0,31.0,42.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.3869791898507249,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0014,P00667,2025-12-27,Premium,Personal Care,8.0,10.257314538571078,2.1355552523110997,21.75246473475878,10.257314538571078,10.257314538571078,6.987933249962129,0.975,1.96,SUP055,11,2.9,0.952,74.0,187.0,11.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.7799312354044727,0.0228227354897475,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0014,P00695,2025-12-31,Premium,Personal Care,25.0,23.112980265336688,16.89233470895766,31.275370395446725,23.112980265336688,23.112980265336688,4.961939288820691,0.975,1.96,SUP016,13,2.6,0.762,123.0,424.0,24.0,33.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0816432893119083,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0014,P00748,2025-12-29,Premium,Household,14.0,9.24377034623108,1.095846522639886,18.113878960730897,9.24377034623108,9.24377034623108,5.392163291489251,0.975,1.96,SUP044,18,1.7,0.874,55.0,222.0,10.0,20.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.5145335156133728,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0014,P00885,2025-12-31,Premium,Meat & Seafood,22.0,20.585699210169174,13.367497939244908,22.305091578491165,20.585699210169174,20.585699210169174,1.045223324207897,0.975,1.96,SUP050,3,1.0,0.977,41.0,103.0,21.0,23.0,2025-12-29,0,137,0.0,137,0.0,False,0.95,CRITICAL,1.0687030727201228,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0014,P00926,2025-12-31,Premium,Produce,16.0,14.54396631779697,7.788124973730816,21.77371706554153,14.54396631779697,14.54396631779697,4.394985256987572,0.975,1.96,SUP043,6,2.3,0.77,69.0,157.0,15.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1001125587331242,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0014,P00932,2025-12-31,Premium,Produce,27.0,33.59629330167806,20.633389048236168,43.10694771648682,33.59629330167806,33.59629330167806,5.7815528357500074,0.975,1.96,SUP047,14,1.1,0.847,84.0,555.0,34.0,45.0,2025-12-29,29,48,0.84,77,0.8,True,0.95,CRITICAL,0.8036600870683377,0.0666922817642818,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0014,P01000,2025-12-31,Premium,Canned & Pantry,28.0,32.92347840389816,22.612680289094683,42.8546502633012,32.92347840389816,32.92347840389816,6.037186540670543,0.975,1.96,SUP070,4,0.8,0.807,57.0,189.0,33.0,45.0,2025-12-29,28,0,0.9,28,0.9,True,0.95,CRITICAL,0.8504569188134381,0.0497791705061993,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00007,2025-12-31,High,Beverages,6.0,11.346935055994306,6.055269412829749,17.396278943246653,11.346935055994306,11.346935055994306,3.67741269741784,0.975,1.96,SUP081,19,1.4,0.734,45.0,261.0,12.0,19.0,2025-12-29,10,34,0.96,44,1.0,True,0.95,CRITICAL,0.528777151749921,0.0540605584107322,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00179,2025-12-25,High,Dairy & Eggs,23.0,14.440145648819785,2.7124479168343987,32.884465377076985,14.440145648819785,14.440145648819785,11.212352418393433,0.975,1.96,SUP034,6,2.1,0.96,81.0,168.0,15.0,37.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.5927817183672122,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00328,2025-12-31,High,Snacks,3.0,2.9201586094891776,2.795395191470599,3.181194917972435,2.9201586094891776,2.9201586094891776,0.1586846860080592,0.975,1.96,SUP073,17,4.6,0.933,27.0,77.0,3.0,4.0,2025-12-29,0,48,0.0,48,0.0,True,0.95,CRITICAL,1.0273414568138095,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00448,2025-12-31,High,Bakery,21.0,12.9724944419939,7.662877755954983,19.23663927240268,12.9724944419939,12.9724944419939,3.807990778364,0.975,1.96,SUP022,14,2.3,0.725,65.0,247.0,13.0,21.0,2025-12-29,20,205,1.51,225,1.5,True,0.95,CRITICAL,1.6188097126501644,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00499,2025-12-31,High,Bakery,9.0,8.510546444275212,3.8970296957560704,9.083119866912938,8.510546444275212,8.510546444275212,0.3480689499317483,0.975,1.96,SUP081,19,1.4,0.734,24.0,186.0,9.0,10.0,2025-12-29,0,47,0.0,47,0.0,True,0.95,CRITICAL,1.057511413506712,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00573,2025-12-31,High,Frozen Foods,6.0,7.8198378750282895,3.97381906476804,12.963167485629134,7.8198378750282895,7.8198378750282895,3.126644140182884,0.975,1.96,SUP081,19,1.4,0.734,35.0,184.0,8.0,14.0,2025-12-29,17,0,2.03,17,2.0,True,0.95,CRITICAL,0.7672793344169292,0.0183995972853152,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00664,2025-12-31,High,Personal Care,5.0,7.157138059978985,3.3429537263574645,11.87753202208655,7.157138059978985,7.157138059978985,2.869540402497,0.975,1.96,SUP051,19,0.7,0.861,27.0,163.0,8.0,13.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6986032626586892,0.0218098942422673,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00687,2025-12-27,High,Personal Care,32.0,18.263853479213175,3.520075422739002,32.22336481917224,18.263853479213175,18.263853479213175,8.486025130674204,0.975,1.96,SUP032,6,1.4,0.972,65.0,175.0,19.0,35.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.752094651680188,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00836,2025-12-30,High,Meat & Seafood,7.0,6.277280555506801,1.15155985167181,14.24017395825362,6.277280555506801,6.277280555506801,4.840664682520862,0.975,1.96,SUP067,17,5.4,0.886,78.0,185.0,7.0,16.0,2025-12-29,7,0,0.63,7,0.6,True,0.95,CRITICAL,1.1151325702432062,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0015,P00926,2025-12-28,High,Produce,24.0,14.602203098738928,1.6701891243381382,27.55830701983264,14.602203098738928,14.602203098738928,7.876051015862439,0.975,1.96,SUP043,6,2.3,0.77,76.0,164.0,15.0,31.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.6435876037139,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00028,2025-12-31,High,Beverages,16.0,14.985354920700932,8.211011174987307,16.093956877580084,14.985354920700932,14.985354920700932,0.6739221622365666,0.975,1.96,SUP014,5,1.5,0.837,45.0,120.0,15.0,17.0,2025-12-29,0,50,0.0,50,0.0,True,0.95,CRITICAL,1.0677091123078724,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00035,2025-12-31,High,Beverages,35.0,24.542947883495117,17.23369268038106,32.36809490347739,24.542947883495117,24.542947883495117,4.756928279624483,0.975,1.96,SUP060,4,0.7,0.733,39.0,138.0,25.0,34.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.4260715610098795,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00120,2025-12-31,High,Beverages,16.0,19.45475461135929,12.709976940396324,27.024295535653884,19.45475461135929,19.45475461135929,4.60154463482954,0.975,1.96,SUP013,15,4.8,0.833,187.0,479.0,20.0,29.0,2025-12-29,13,0,0.7,13,0.7,True,0.95,CRITICAL,0.8224210646510997,0.034929536548748,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00152,2025-12-31,High,Dairy & Eggs,19.0,18.13864439581045,12.769934559809268,26.247315412186015,18.13864439581045,18.13864439581045,4.929283292629524,0.975,1.96,SUP081,19,1.4,0.734,66.0,411.0,19.0,28.0,2025-12-29,16,0,0.99,16,1.0,True,0.95,CRITICAL,1.047487319636108,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00339,2025-12-31,High,Snacks,23.0,23.594959621374713,17.301301159484737,31.76379013040068,23.594959621374713,23.594959621374713,4.965854412781744,0.975,1.96,SUP011,17,2.9,0.784,140.0,542.0,24.0,34.0,2025-12-29,39,58,1.64,97,1.6,True,0.95,CRITICAL,0.97478446113399,0.0060153805921575,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00355,2025-12-31,High,Snacks,22.0,22.24673871914053,15.493780621270265,30.360280022187123,22.24673871914053,22.24673871914053,4.932243953219813,0.975,1.96,SUP043,6,2.3,0.77,104.0,238.0,23.0,32.0,2025-12-29,23,230,1.05,253,1.0,False,0.95,CRITICAL,0.9889089937066486,0.0024946689642942,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00448,2025-12-30,High,Bakery,14.0,8.907733543143763,1.3664845775703771,17.249553200064977,8.907733543143763,8.907733543143763,5.071014989009856,0.975,1.96,SUP022,14,2.3,0.725,55.0,180.0,9.0,19.0,2025-12-29,13,1,1.07,14,1.1,True,0.95,CRITICAL,1.5716680266862864,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00482,2025-12-31,High,Bakery,10.0,15.04365008412796,8.679676675671821,22.383299425384426,15.04365008412796,15.04365008412796,4.46179291261791,0.975,1.96,SUP022,14,2.3,0.725,76.0,287.0,16.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6647322919688659,0.0509941746291867,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00499,2025-12-31,High,Bakery,9.0,8.51378238397772,3.576857778661668,9.179107929894087,8.51378238397772,8.51378238397772,0.404453219402047,0.975,1.96,SUP081,19,1.4,0.734,24.0,186.0,9.0,10.0,2025-12-29,0,161,0.0,161,0.0,True,0.95,CRITICAL,1.0571094719237015,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00534,2025-12-31,High,Frozen Foods,21.0,23.330398857220892,17.631326750555072,31.73109606860264,23.330398857220892,23.330398857220892,5.106806815429633,0.975,1.96,SUP022,14,2.3,0.725,112.0,439.0,24.0,34.0,2025-12-29,8,49,0.32,57,0.3,True,0.95,CRITICAL,0.9001132011723143,0.0235616595716564,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00693,2025-12-30,High,Personal Care,2.0,9.202087778824517,0.6605534575661719,21.133647706770997,9.202087778824517,9.202087778824517,7.2532279197243055,0.975,1.96,SUP005,17,4.5,0.92,101.0,258.0,10.0,24.0,2025-12-29,2,0,0.13,2,0.1,True,0.95,CRITICAL,0.2173419823925524,0.07281720891857,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00847,2025-12-31,High,Meat & Seafood,8.0,9.12464950000754,2.571470671135602,18.796025271346934,9.12464950000754,9.12464950000754,5.8792557880482645,0.975,1.96,SUP083,18,5.6,0.778,112.0,277.0,10.0,21.0,2025-12-29,19,0,1.39,19,1.4,True,0.95,CRITICAL,0.8767460054211825,0.0113708469151122,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00871,2025-12-29,High,Meat & Seafood,23.0,13.477980594255827,2.15195902527081,28.76595549816724,13.477980594255827,13.477980594255827,9.293601765295692,0.975,1.96,SUP062,17,2.5,0.846,101.0,331.0,14.0,32.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.7064870986535146,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P00982,2025-12-31,High,Produce,29.0,17.00766770888789,11.795924960496766,24.497005955403058,17.00766770888789,17.00766770888789,4.5527892076080025,0.975,1.96,SUP046,9,0.5,0.767,32.0,186.0,18.0,26.0,2025-12-29,18,80,1.04,98,1.0,True,0.95,CRITICAL,1.7051132757518035,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P01108,2025-12-31,High,Baby & Infant,17.0,17.465272673281003,11.149504008189544,24.850431706753035,17.465272673281003,17.465272673281003,4.489458379010354,0.975,1.96,SUP019,9,3.0,0.748,107.0,265.0,18.0,27.0,2025-12-29,16,1,0.92,17,0.9,True,0.95,CRITICAL,0.973360125433782,0.0047041716922719,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P01163,2025-12-31,High,Pet Supplies,28.0,23.879250363070344,16.137229856280438,32.00255675966703,23.879250363070344,23.879250363070344,4.938180180301936,0.975,1.96,SUP037,5,0.6,0.861,36.0,156.0,24.0,34.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1725661222306405,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0016,P01215,2025-12-31,High,Health & Wellness,5.0,6.898656928173711,1.6395616519710556,10.991400548250406,6.898656928173711,6.898656928173711,2.4879900425998143,0.975,1.96,SUP076,12,4.5,0.74,64.0,147.0,7.0,12.0,2025-12-29,11,0,2.11,11,2.1,True,0.95,CRITICAL,0.7247787579608855,0.0191965027988149,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0017,P00001,2025-12-27,Medium,Beverages,10.0,13.34402955846231,2.384287042013867,25.219872859978093,13.34402955846231,13.34402955846231,7.21935763010078,0.95,1.6449,SUP075,18,1.4,0.878,60.0,301.0,14.0,26.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.7493988196135518,0.0338100432077997,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0017,P00489,2025-12-31,Medium,Bakery,7.0,5.975007589280222,2.3206760334887866,7.301987798010072,5.975007589280222,5.975007589280222,0.8066748989239211,0.95,1.6449,SUP028,13,2.5,0.712,26.0,104.0,6.0,8.0,2025-12-29,0,20,0.0,20,0.0,True,0.95,CRITICAL,1.1715466290885923,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0017,P00580,2025-12-28,Medium,Frozen Foods,9.0,9.382987308619724,4.891775546982195,14.736929596045286,9.382987308619724,9.382987308619724,3.25467616256873,0.95,1.6449,SUP044,18,1.7,0.874,35.0,204.0,10.0,15.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.9591827958386032,0.0038722197953376,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0017,P01031,2025-12-31,Medium,Canned & Pantry,14.0,16.296505046770434,9.89319907562946,23.641289222631517,16.296505046770434,16.296505046770434,4.464914392620719,0.95,1.6449,SUP070,4,0.8,0.807,26.0,92.0,17.0,24.0,2025-12-29,16,117,0.96,133,1.0,False,0.95,CRITICAL,0.8590799045452052,0.0232189738460153,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0017,P01038,2025-12-26,Medium,Canned & Pantry,28.0,18.54911444466612,4.498535472716305,37.43872734865252,18.54911444466612,18.54911444466612,11.483047358046443,0.95,1.6449,SUP017,18,2.1,0.717,103.0,437.0,19.0,38.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.5095060243186715,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0017,P01120,2025-12-31,Medium,Baby & Infant,11.0,14.309874061969651,9.112863043310366,20.97077206007254,14.309874061969651,14.309874061969651,4.049178114348261,0.95,1.6449,SUP082,15,4.8,0.895,116.0,331.0,15.0,21.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.7686999866220995,0.0334647116872459,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0017,P01240,2025-12-31,Medium,Health & Wellness,15.0,11.677163733451698,6.3350323083629165,17.73836393566552,11.677163733451698,11.677163733451698,3.68462018371661,0.95,1.6449,SUP025,2,0.8,0.832,18.0,42.0,12.0,18.0,2025-12-29,6,57,0.52,63,0.5,False,0.95,CRITICAL,1.2845585060205449,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0018,P00520,2025-12-27,Medium,Frozen Foods,13.0,12.055562300038892,2.06146964846354,25.851496003069062,12.055562300038892,12.055562300038892,8.38658583770831,0.95,1.6449,SUP021,4,1.3,0.829,38.0,87.0,13.0,26.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.0783404105470935,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0018,P00581,2025-12-31,Medium,Frozen Foods,15.0,16.24911609433395,9.647154911151134,22.180589572917995,16.24911609433395,16.24911609433395,3.605758953546532,0.95,1.6449,SUP011,17,2.9,0.784,82.0,359.0,17.0,23.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.923127135834206,0.0126292750655017,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0018,P00765,2025-12-31,Medium,Household,6.0,5.405078895148464,2.066230345793251,9.572259184714127,5.405078895148464,5.405078895148464,2.5332402976083057,0.95,1.6449,SUP041,18,6.5,0.85,61.0,159.0,6.0,10.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.1100670529315548,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0018,P00994,2025-12-31,Medium,Produce,3.0,2.0689616001800615,1.0,4.1624852766387095,2.0689616001800615,2.0689616001800615,1.2726587698836769,0.95,1.6449,SUP037,5,0.6,0.861,6.0,17.0,3.0,5.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.4500027452123376,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0018,P01172,2025-12-31,Medium,Pet Supplies,14.0,10.926916234815012,5.632035762116048,16.502939700822782,10.926916234815012,10.926916234815012,3.389679918545757,0.95,1.6449,SUP068,17,3.7,0.949,71.0,257.0,11.0,17.0,2025-12-29,0,54,0.0,54,0.0,True,0.95,CRITICAL,1.281239802625522,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0018,P01188,2025-12-31,Medium,Pet Supplies,12.0,10.455193082706357,5.456501421407709,13.237956345683047,10.455193082706357,10.455193082706357,1.6916493999858322,0.95,1.6449,SUP048,9,3.0,0.907,53.0,148.0,11.0,14.0,2025-12-29,0,153,0.0,153,0.0,False,0.95,CRITICAL,1.1477549869307404,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P00046,2025-12-31,High,Beverages,20.0,24.64616946153282,17.7502274562836,32.643767305456024,24.64616946153282,24.64616946153282,4.861761607248147,0.975,1.96,SUP025,2,0.8,0.832,41.0,91.0,25.0,35.0,2025-12-29,13,52,0.52,65,0.5,True,0.95,CRITICAL,0.8114851288033033,0.0469754191758454,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P00199,2025-12-31,High,Dairy & Eggs,11.0,9.283952605494074,4.5310350151264425,14.403874271547789,9.283952605494074,9.283952605494074,3.112414386658793,0.975,1.96,SUP080,15,4.9,0.843,93.0,233.0,10.0,16.0,2025-12-29,0,100,0.0,100,0.0,True,0.95,CRITICAL,1.1848401717917432,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P00411,2025-12-30,High,Snacks,14.0,8.752793834394737,1.2694247733719812,21.388572442066444,8.752793834394737,8.752793834394737,7.681324381563347,0.975,1.96,SUP046,9,0.5,0.767,46.0,125.0,9.0,24.0,2025-12-29,14,0,0.79,14,0.8,True,0.95,CRITICAL,1.5994892904921385,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P00469,2025-12-31,High,Bakery,9.0,8.61361719933019,4.02982989454278,9.131273943353996,8.61361719933019,8.61361719933019,0.3146849507743505,0.975,1.96,SUP077,17,4.2,0.927,71.0,218.0,9.0,10.0,2025-12-29,0,2,0.0,2,0.0,True,0.95,CRITICAL,1.044857205948258,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P00512,2025-12-31,High,Bakery,18.0,15.403165560599769,9.1102346707206,22.011512485754192,15.403165560599769,15.403165560599769,4.017232173346155,0.975,1.96,SUP018,9,2.2,0.927,71.0,210.0,16.0,24.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.168590958084795,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P00650,2025-12-31,High,Personal Care,18.0,25.028518095210757,18.65492059889706,33.44596270957736,25.028518095210757,25.028518095210757,5.116987607517691,0.975,1.96,SUP074,2,0.7,0.759,38.0,89.0,26.0,36.0,2025-12-29,12,0,0.47,12,0.5,True,0.95,CRITICAL,0.7191796146909842,0.0710623205720555,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P00974,2025-12-31,High,Produce,22.0,12.890787755674571,7.450008753874839,19.17882762318135,12.890787755674571,12.890787755674571,3.8225166367822343,0.975,1.96,SUP062,17,2.5,0.846,71.0,291.0,13.0,21.0,2025-12-29,11,0,0.88,11,0.9,True,0.95,CRITICAL,1.7066451187450136,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P01218,2025-12-31,High,Health & Wellness,8.0,10.06145421801866,5.036584127584349,16.017863560416618,10.06145421801866,10.06145421801866,3.62091753337262,0.975,1.96,SUP039,11,1.5,0.971,38.0,149.0,11.0,18.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.7951136909884376,0.0208424761096194,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0019,P01241,2025-12-31,High,Health & Wellness,13.0,13.066978134730604,7.760491835597391,19.710706972431172,13.066978134730604,13.066978134730604,4.038740934772382,0.975,1.96,SUP037,5,0.6,0.861,24.0,90.0,14.0,21.0,2025-12-29,9,19,0.64,28,0.6,True,0.95,CRITICAL,0.9948742445238672,0.0006771870851108,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P00111,2025-12-31,Premium,Beverages,23.0,17.583913935735804,11.07712435170583,24.5767436041237,17.583913935735804,17.583913935735804,4.2509602847342824,0.975,1.96,SUP047,14,1.1,0.847,50.0,297.0,18.0,26.0,2025-12-29,7,262,0.31,269,0.3,True,0.95,CRITICAL,1.3080136813714198,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P00159,2025-12-30,Premium,Dairy & Eggs,5.0,11.379796450365012,5.5912645602901625,12.157706962705438,11.379796450365012,11.379796450365012,0.4728939284744233,0.975,1.96,SUP040,6,2.4,0.959,54.0,123.0,12.0,13.0,2025-12-29,0,5,0.0,5,0.0,True,0.95,CRITICAL,0.4393751700048749,0.064503375305987,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P00202,2025-12-29,Premium,Dairy & Eggs,29.0,16.12201010168029,4.387860754856571,34.501164489777544,16.12201010168029,16.12201010168029,11.172738229846356,0.975,1.96,SUP017,18,2.1,0.717,115.0,406.0,17.0,39.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.7987831428648915,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P00293,2025-12-31,Premium,Snacks,35.0,28.388345608266,20.200852803306187,37.023165973145055,28.388345608266,28.388345608266,5.2491309208991215,0.975,1.96,SUP016,13,2.6,0.762,150.0,520.0,29.0,39.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.2329003064486028,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P00295,2025-12-28,Premium,Snacks,3.0,33.65969714561947,24.660112764595542,45.853850577923815,33.65969714561947,33.65969714561947,7.412859229364344,0.975,1.96,SUP079,4,1.1,0.866,79.0,214.0,34.0,49.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.0891273616343403,0.3099869983530028,True,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P00355,2025-12-30,Premium,Snacks,25.0,13.459131781626336,1.5104232321578517,24.884735870968836,13.459131781626336,13.459131781626336,6.945655981363221,0.975,1.96,SUP043,6,2.3,0.77,70.0,151.0,14.0,28.0,2025-12-29,25,0,1.19,25,1.2,True,0.95,CRITICAL,1.8574749401093331,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P00527,2025-12-31,Premium,Frozen Foods,6.0,4.854810136404843,1.7894072252684954,8.710230853523246,4.854810136404843,4.854810136404843,2.3437208006798804,0.975,1.96,SUP003,10,1.8,0.969,23.0,72.0,5.0,10.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.2358876725183758,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P01177,2025-12-27,Premium,Pet Supplies,17.0,25.93237209552746,6.189757068063419,46.94793696989939,25.93237209552746,25.93237209552746,12.77541937651789,0.975,1.96,SUP063,18,0.8,0.753,114.0,581.0,26.0,51.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.6555512907718912,0.0903113687298862,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P01183,2025-12-29,Premium,Pet Supplies,5.0,14.727141887468866,4.442464088575481,33.45103754048832,14.727141887468866,14.727141887468866,11.382307387853771,0.975,1.96,SUP074,2,0.7,0.759,38.0,68.0,15.0,38.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,0.3395091891016841,0.098346943935193,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0020,P01215,2025-12-31,Premium,Health & Wellness,40.0,29.046012059704033,13.273009971543914,39.39464391683628,29.046012059704033,29.046012059704033,6.290961615277961,0.975,1.96,SUP076,12,4.5,0.74,260.0,609.0,30.0,42.0,2025-12-29,12,88,0.45,100,0.4,True,0.95,CRITICAL,1.3771253663938463,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
S0021,P00099,2025-12-31,Premium,Beverages,19.0,15.6728358410872,9.541150580843386,23.030973415980387,15.6728358410872,15.6728358410872,4.473031960421391,0.975,1.96,SUP025,2,0.8,0.832,28.0,60.0,16.0,25.0,2025-12-29,0,0,0.0,0,0.0,True,0.95,CRITICAL,1.2122885859743684,0.0,False,HIGH,IMMEDIATE — verify inventory and place order now,2026-04-25
