report_time,sku_id,snapshot_date,units_on_hand,units_in_backroom,days_of_supply,expiry_nearest_date,total_available,product_name,category,is_perishable,avg_daily_demand,std_daily_demand,avg_demand_seasonal,safety_stock_seasonal,reorder_point_optimized,lead_time_final,avg_fill_rate,reliability_score,total_revenue,unit_price,unit_cost,pack_size,seasonal_factor,supplier_name,days_of_supply_current,demand_for_calc,alert_tier,units_needed,units_to_order,revenue_at_risk,is_phantom,demand_lift_factor,is_on_promo,f1_tier,f2_revenue,f3_dos,f4_supplier,f5_seasonal,priority_score,store_id
2026-04-25 12:52:35,P01107,2025-12-29,58,326,2.68,,384,EcoGreen Organic Baby Care 1kg,Baby & Infant,False,18.875,6.248262545096159,17.666999999999998,113,328,11.346153846153848,0.9306657468092444,0.759,211209.68,19.83,10.1,24,0.936,VanguardSupply Co.,2.68,17.666999999999998,CRITICAL,64.0,72.0,3965.8104251999994,False,1.0,False,1000,3.965810425199999,4.042857142857143,4.82,-0.6400000000000006,1012.1886675680572,S0004
2026-04-25 12:52:35,P01232,2025-12-29,5,0,0.29,,5,PrimePick Ultra Vitamins 500ml,Health & Wellness,False,15.658904109589042,4.854546484306835,14.656734246575342,17,37,1.2583333333333333,0.9181372549019609,0.712,91072.52,8.04,4.17,24,0.936,BrightPath Foods,0.29,14.656734246575342,CRITICAL,219.0,240.0,1615.5883652252055,False,1.0,False,1000,1.6155883652252054,4.896428571428571,5.760000000000001,-0.6400000000000006,1011.6320169366538,S0004
2026-04-25 12:52:35,P00666,2025-12-29,50,42,2.13,,92,GoldenLeaf Crispy Skincare 150g,Personal Care,False,21.905479452054795,7.248525518875818,20.50352876712329,37,86,2.223684210526316,0.9177340475081508,0.861,338399.49,21.45,7.51,6,0.936,OceanBridge Imports,2.13,20.50352876712329,CRITICAL,241.0,246.0,5220.434214690411,False,1.0,False,1000,5.220434214690411,4.239285714285715,2.78,-0.6400000000000006,1011.599719928976,S0004
2026-04-25 12:52:35,P00434,2025-12-29,0,408,0.0,2026-01-24,408,DailyEssentials Lite Cookies 6-Pack,Bakery,True,17.532967032967033,2.9328592659963304,16.410857142857143,88,296,11.842105263157896,0.913635075120476,0.766,103964.01,10.91,4.98,12,0.936,InnoSource Corp.,0.0,16.410857142857143,CRITICAL,17.0,24.0,2506.59432,False,1.0,False,1000,2.50659432,5.0,4.68,-0.6400000000000006,1011.54659432,S0004
2026-04-25 12:52:35,P01225,2025-12-29,0,0,0.0,,0,EverFresh Natural Vitamins 1kg,Health & Wellness,False,17.7475884244373,6.396125460465665,16.611742765273313,101,299,11.142857142857142,0.9219924812030076,0.778,119679.61,10.99,7.28,1,0.936,EmeraldCoast Supply,0.0,16.611742765273313,CRITICAL,418.0,418.0,2555.882741864952,False,1.0,False,1000,2.555882741864952,5.0,4.4399999999999995,-0.6400000000000006,1011.355882741865,S0004
2026-04-25 12:52:35,P01216,2025-12-29,0,0,0.0,,0,FreshMoment Original Vitamins 24ct,Health & Wellness,False,20.34874759152216,5.697299483212899,19.04642774566474,105,330,11.041666666666666,0.9266774891774892,0.796,109508.48,10.48,6.36,12,0.936,GreenValley Imports,0.0,19.04642774566474,CRITICAL,477.0,480.0,2794.491878843931,False,1.0,False,1000,2.794491878843931,5.0,4.079999999999999,-0.6400000000000006,1011.234491878844,S0004
2026-04-25 12:52:35,P00498,2025-12-29,5,0,0.38,2026-05-03,5,HomeLine Crispy Bread 6-Pack,Bakery,True,11.958461538461538,4.534727914626131,11.19312,57,172,9.567567567567568,0.9147250698974836,0.903,249343.22,32.28,15.47,12,0.936,WestCoast Distributors,0.38,11.19312,CRITICAL,259.0,264.0,4921.095503231999,False,1.0,False,1000,4.9210955032319985,4.864285714285714,1.9399999999999995,-0.6400000000000006,1011.0853812175178,S0004
2026-04-25 12:52:35,P00197,2025-12-29,15,167,0.93,2026-05-23,182,CoastalFarms Extra Fresh Milk 150g,Dairy & Eggs,True,14.341911764705882,5.713929928993922,13.424029411764703,74,227,10.62962962962963,0.924020483506014,0.933,233742.12,30.12,14.27,6,0.936,UniFirst Logistics,0.93,13.424029411764703,CRITICAL,149.0,150.0,5284.616180082353,False,1.0,False,1000,5.284616180082353,4.667857142857143,1.339999999999999,-0.6400000000000006,1010.6524733229396,S0004
2026-04-25 12:52:35,P01150,2025-12-29,17,0,0.67,,17,PureStart Ultra Baby Care 24ct,Baby & Infant,False,23.2986301369863,7.8086599099119,21.807517808219178,129,359,9.85,0.916271551724138,0.77,93551.06,5.63,3.02,1,0.936,QuickTurn Logistics,0.67,21.807517808219178,CRITICAL,504.0,504.0,1636.608415719452,False,1.0,False,1000,1.636608415719452,4.760714285714286,4.6,-0.6400000000000006,1010.3573227014338,S0004
2026-04-25 12:52:35,P01072,2025-12-29,0,0,0.0,,0,SunValley Premium Pasta 500g,Canned & Pantry,False,11.297872340425531,3.953090264700223,10.574808510638295,39,112,6.380952380952381,0.9185152321798284,0.895,138909.6,21.8,10.58,12,0.936,IronClad Logistics,0.0,10.574808510638295,CRITICAL,216.0,216.0,3227.4315574468087,False,1.0,False,1000,3.227431557446809,5.0,2.0999999999999996,-0.6400000000000006,1009.6874315574468,S0004
2026-04-25 12:52:35,P00469,2025-12-29,0,5,0.0,2024-07-24,5,PureStart Premium Cakes 500g,Bakery,True,9.113884555382215,1.97432204640016,8.530595943837753,31,85,5.869565217391305,0.9150272772359068,0.927,175573.17,30.18,13.21,48,0.936,Yellowstone Provisions,0.0,8.530595943837753,CRITICAL,165.0,192.0,3604.347398190327,False,1.0,False,1000,3.604347398190327,5.0,1.459999999999999,-0.6400000000000006,1009.4243473981904,S0004
2026-04-25 12:52:35,P01163,2025-12-29,16,0,2.63,,16,SunValley Deluxe Treats 1kg,Pet Supplies,False,5.543328748280605,2.5303624955167696,5.188555708390647,20,50,5.357142857142857,0.9117511520737328,0.861,89949.59999999999,22.32,13.81,48,0.936,KeyMart Distributors,2.63,5.188555708390647,CRITICAL,85.0,96.0,1316.743365986245,False,1.0,False,1000,1.3167433659862449,4.060714285714286,2.78,-0.6400000000000006,1007.5174576517004,S0004
2026-04-25 12:52:35,P00603,2025-12-29,19,0,2.54,2026-11-27,19,TrueGrain Extra Fresh Frozen Vegs 12-Pack,Frozen Foods,True,6.810509554140127,3.4406451856257285,6.374636942675159,28,78,7.318181818181818,0.9147727272727272,0.899,113262.1,26.94,17.59,48,0.936,StoneGate Distributors,2.54,6.374636942675159,CRITICAL,117.0,144.0,1968.056962440765,False,1.0,False,1000,1.968056962440765,4.092857142857143,2.0199999999999996,-0.6400000000000006,1007.440914105298,S0004
2026-04-25 12:52:35,P01091,2025-12-29,79,0,3.43,,79,QuickFresh Classic Baby Care 500ml,Baby & Infant,False,21.495172413793103,7.447350478419104,20.119481379310344,78,203,5.80327868852459,0.927469602564878,0.861,632477.06,41.18,14.42,1,0.936,OceanBridge Imports,3.43,20.119481379310344,WARNING,320.0,320.0,8757.458970624,False,1.0,False,100,8.757458970624,3.775,2.78,-0.6400000000000006,114.672458970624,S0004
2026-04-25 12:52:35,P00637,2025-12-29,145,8,6.57,,153,NovaBrand Smooth Shampoo 2L,Personal Care,False,20.768275862068965,7.931950770000887,19.43910620689655,52,143,4.363636363636363,0.9248633879781422,0.83,713114.39,48.67,31.98,1,0.936,XCell Trading,6.57,19.43910620689655,WARNING,204.0,204.0,7029.532652236137,False,1.0,False,100,7.029532652236138,2.6535714285714285,3.400000000000001,-0.6400000000000006,112.44310408080756,S0004
2026-04-25 12:52:35,P01058,2025-12-29,44,0,3.19,,44,EcoGreen Farm Soups 500ml,Canned & Pantry,False,12.983448275862068,5.277624164550927,12.152507586206896,84,241,12.058823529411764,0.9205298013245032,0.801,323229.32,35.15,15.58,48,0.936,DawnBreaker Wholesale,3.19,12.152507586206896,WARNING,273.0,288.0,4617.606536292413,False,1.0,False,100,4.617606536292413,3.8607142857142858,3.979999999999999,-0.6400000000000006,111.8183208220067,S0004
2026-04-25 12:52:35,P00280,2025-12-29,142,192,5.84,,334,ClearChoice Pure Popcorn 2L,Snacks,False,21.514705882352946,6.586559200863469,20.13776470588235,132,410,12.884615384615383,0.9232874789444132,0.931,587687.13,44.67,26.45,1,0.936,BlueSky Trading,5.84,20.13776470588235,WARNING,208.0,208.0,7340.360227200001,False,1.0,False,100,7.340360227200001,2.914285714285714,1.379999999999999,-0.6400000000000006,110.9946459414857,S0004
2026-04-25 12:52:35,P00336,2025-12-29,113,0,4.51,,113,TrueGrain Classic Nuts 500g,Snacks,False,22.889192886456907,7.137401451835371,21.424284541723665,58,156,4.27710843373494,0.928048643170814,0.714,195588.48,11.75,7.58,1,0.936,LionShare Provisions,4.51,21.424284541723665,WARNING,279.0,279.0,2388.968408536251,False,1.0,False,100,2.3889684085362513,3.3892857142857142,5.720000000000001,-0.6400000000000006,110.85825412282198,S0004
2026-04-25 12:52:35,P00929,2025-12-29,32,20,4.05,2026-08-12,52,UrbanHarvest Ultra Herbs 500ml,Produce,True,7.110958904109589,2.9555491341170192,6.655857534246575,10,20,1.3243243243243243,0.9118065433854908,0.717,16092.1,3.1,1.54,1,0.936,QualityFirst Supply,4.05,6.655857534246575,WARNING,50.0,50.0,205.2999256438356,False,1.0,False,100,0.2052999256438356,3.553571428571428,5.66,-0.6400000000000006,108.77887135421528,S0004
2026-04-25 12:52:35,P00163,2025-12-29,60,0,4.96,2026-09-07,60,SunValley Light Cheese 2L,Dairy & Eggs,True,11.330578512396697,4.439425429897478,10.605421487603303,40,110,6.144927536231884,0.9144494916720745,0.762,46630.19,5.73,2.46,12,0.936,PeakPoint Distributors,4.96,10.605421487603303,WARNING,154.0,156.0,549.3523487206611,False,1.0,False,100,0.5493523487206611,3.2285714285714286,4.76,-0.6400000000000006,107.89792377729208,S0004
2026-04-25 12:52:35,P01167,2025-12-29,88,111,3.42,,199,BlueRidge Pure Cat Food 1kg,Pet Supplies,False,22.769616026711184,7.303067460589644,21.312360601001668,111,330,9.606060606060606,0.9106466450216448,0.778,15073.84,1.11,0.6,12,0.936,EmeraldCoast Supply,3.42,21.312360601001668,WARNING,305.0,312.0,250.2881004260434,False,1.0,False,100,0.2502881004260434,3.778571428571429,4.4399999999999995,-0.6400000000000006,107.82885952899748,S0004
2026-04-25 12:52:35,P00204,2025-12-29,90,0,7.97,2026-04-07,90,BrightBasket Deluxe Yogurt 1L,Dairy & Eggs,True,10.328317373461012,4.047864959028819,9.667305061559508,40,99,5.681818181818182,0.9251482213438736,0.766,185562.6,24.69,8.96,1,0.936,InnoSource Corp.,7.97,9.667305061559508,WARNING,101.0,101.0,1439.2751446785226,False,1.0,False,100,1.4392751446785226,2.1535714285714285,4.68,-0.6400000000000006,107.63284657324996,S0004
2026-04-25 12:52:35,P00240,2025-12-29,97,84,4.84,2026-10-14,181,NaturePath Smooth Butter 1L,Dairy & Eggs,True,17.69467787114846,5.848417123924579,16.562218487394958,64,180,6.547169811320755,0.9245283018867924,0.942,313449.54,24.81,14.8,36,0.936,MapleleafFoods,4.84,16.562218487394958,WARNING,160.0,180.0,3763.9231485579826,False,1.0,False,100,3.7639231485579825,3.2714285714285714,1.160000000000001,-0.6400000000000006,107.55535171998656,S0004
2026-04-25 12:52:35,P00374,2025-12-29,167,0,7.12,,167,EcoGreen Pure Crackers 6-Pack,Snacks,False,21.31741573033708,6.893020588534283,19.953101123595506,125,376,11.757575757575758,0.9224906263445816,0.931,465123.05,30.94,20.24,36,0.936,BlueSky Trading,7.12,19.953101123595506,WARNING,347.0,360.0,4247.36076749663,False,1.0,False,100,4.247360767496629,2.4571428571428573,1.379999999999999,-0.6400000000000006,107.44450362463948,S0004
2026-04-25 12:52:35,P00220,2025-12-29,181,0,8.05,2026-09-10,181,SimplySmart Deluxe Eggs 2L,Dairy & Eggs,True,21.121917808219177,8.186789629499442,19.770115068493148,74,193,5.616666666666666,0.927927927927928,0.927,575029.96,37.6,22.06,36,0.936,RedRock Trading Co.,8.05,19.770115068493148,WARNING,207.0,216.0,4422.970143123286,False,1.0,False,100,4.422970143123286,2.1249999999999996,1.459999999999999,-0.6400000000000006,107.36797014312327,S0004
2026-04-25 12:52:35,P00176,2025-12-29,127,0,5.29,2026-03-25,127,SunValley Deluxe Cheese 24ct,Dairy & Eggs,True,22.417236662106703,7.543094711917347,20.982533515731873,102,272,7.5576923076923075,0.932583041958042,0.796,58722.57,3.67,2.27,24,0.936,GreenValley Imports,5.29,20.982533515731873,WARNING,326.0,336.0,670.7213716038304,False,1.0,False,100,0.6707213716038305,3.110714285714286,4.079999999999999,-0.6400000000000006,107.22143565731812,S0004
2026-04-25 12:52:35,P01218,2025-12-29,63,18,4.08,,81,EverFresh Extra Fresh Supplements 1L,Health & Wellness,False,14.028727770177838,5.47051833421363,13.130889192886457,26,57,2.1619718309859155,0.9197363669194656,0.971,221114.78,21.62,14.32,1,0.936,MountainTop Supply,4.08,13.130889192886457,WARNING,132.0,132.0,2816.187057554035,False,1.0,False,100,2.816187057554035,3.5428571428571427,0.5800000000000005,-0.6400000000000006,106.29904420041116,S0004
2026-04-25 12:52:35,P00744,2025-12-29,93,0,10.86,,93,EcoGreen Premium Candles 500ml,Household,False,7.842465753424658,3.144634981280375,7.340547945205479,44,135,11.516129032258064,0.9216589861751152,0.748,160128.25,27.97,14.6,12,0.936,SilverLine Logistics,10.86,7.340547945205479,WARNING,95.0,96.0,644.6894957260274,False,1.0,False,100,0.6446894957260274,1.1214285714285717,5.04,-0.6400000000000006,106.1661180671546,S0004
2026-04-25 12:52:35,P01260,2025-12-29,37,0,6.91,,37,BlueRidge Original Vitamins 6-Pack,Health & Wellness,False,4.913223140495868,2.423884900491212,4.598776859504132,22,53,6.1063829787234045,0.9294239750908146,0.796,15241.68,4.3,3.0,12,0.936,GreenValley Imports,6.91,4.598776859504132,WARNING,56.0,60.0,140.20291011570248,False,1.0,False,100,0.1402029101157025,2.5321428571428575,4.079999999999999,-0.6400000000000006,106.11234576725856,S0004
2026-04-25 12:52:35,P00560,2025-12-29,59,4,6.16,2026-03-08,63,HearthStone Deluxe Ice Cream 24ct,Frozen Foods,True,8.808481532147743,3.843725970322606,8.244738714090287,16,36,2.2448979591836733,0.911422902494331,0.895,164749.35,25.77,14.67,1,0.936,IronClad Logistics,6.16,8.244738714090287,WARNING,71.0,71.0,1665.7406266309167,False,1.0,False,100,1.6657406266309167,2.8,2.0999999999999996,-0.6400000000000006,105.92574062663093,S0004
2026-04-25 12:52:35,P00528,2025-12-29,106,4,6.89,2026-01-31,110,TrueGrain Organic Waffles 500g,Frozen Foods,True,13.905424200278164,4.925287040490548,13.01547705146036,59,157,7.036363636363636,0.9215850815850816,0.84,19050.6,1.95,0.91,1,0.936,EastWest Provisions,6.89,13.01547705146036,WARNING,164.0,164.0,180.45308157997215,False,1.0,False,100,0.1804530815799721,2.5392857142857146,3.2000000000000006,-0.6400000000000006,105.27973879586568,S0004
2026-04-25 12:52:35,P00238,2025-12-29,45,42,4.55,2026-09-17,87,TrueGrain Premium Milk 250g,Dairy & Eggs,True,8.919288645690834,3.3397231511247445,8.34845417236662,13,28,1.598360655737705,0.91051912568306,0.927,83280.18,12.87,8.45,24,0.936,RedRock Trading Co.,4.55,8.34845417236662,WARNING,44.0,48.0,1015.3515191244868,False,1.0,False,100,1.0153515191244868,3.3749999999999996,1.459999999999999,-0.6400000000000006,105.21035151912449,S0004
2026-04-25 12:52:35,P00032,2025-12-29,189,66,9.06,,255,EcoGreen Deluxe Water 250g,Beverages,False,18.49277456647399,5.984901876154353,17.309236994219653,100,324,12.064516129032258,0.9283477754314424,0.971,179285.97,14.01,5.15,24,0.936,FrostlineWholesale,9.06,17.309236994219653,WARNING,197.0,216.0,1197.9619068277457,False,1.0,False,100,1.1979619068277454,1.764285714285714,0.5800000000000005,-0.6400000000000006,102.90224762111346,S0004
2026-04-25 12:52:35,P00413,2025-12-29,185,35,9.45,,220,FreshMoment Original Granola Bars 500g,Snacks,False,17.668956043956044,6.073055743309041,16.538142857142855,74,203,7.294117647058823,0.923226643598616,0.728,341958.67,26.89,15.96,1,0.936,ZealandImports LLC,9.45,16.538142857142855,MONITOR,133.0,0.0,2023.4335095000004,False,1.0,False,10,2.0234335095,1.6250000000000004,5.44,-0.6400000000000006,18.4484335095,S0004
2026-04-25 12:52:35,P00235,2025-12-29,203,17,8.49,2026-01-28,220,HomeLine Premium Eggs 500g,Dairy & Eggs,True,21.54445964432285,6.8351734414526035,20.16561422708618,38,103,2.986842105263158,0.913100686498856,0.807,454887.44,28.91,17.04,1,0.936,RainierPeak Supply,8.49,20.16561422708618,MONITOR,123.0,0.0,3212.2633692508884,False,1.0,False,10,3.2122633692508886,1.967857142857143,3.859999999999999,-0.6400000000000006,18.40012051210803,S0004
2026-04-25 12:52:35,P01249,2025-12-29,210,64,10.71,,274,PrimePick Original OTC Meds 150g,Health & Wellness,False,17.548563611491108,5.507781045353087,16.425455540355678,28,72,2.5,0.9133190883190884,0.733,181220.04,14.23,5.66,48,0.936,HeartlandFoods,10.71,16.425455540355678,MONITOR,0.0,0.0,768.9856243961696,False,1.0,False,10,0.7689856243961696,1.1749999999999996,5.34,-0.6400000000000006,16.643985624396166,S0004
2026-04-25 12:52:35,P00346,2025-12-29,273,274,10.7,,547,QuickFresh Deluxe Granola Bars 500ml,Snacks,False,23.846785225718193,8.426055475959421,22.320590971272228,31,66,1.4285714285714286,0.9194862155388472,0.762,159977.0,9.29,5.63,36,0.936,PeakPoint Distributors,10.7,22.320590971272228,MONITOR,0.0,0.0,684.2823574062928,False,1.0,False,10,0.6842823574062928,1.1785714285714288,4.76,-0.6400000000000006,15.98285378597772,S0004
2026-04-25 12:52:35,P00441,2025-12-29,35,31,8.71,2026-04-06,66,EcoGreen Original Rolls 150g,Bakery,True,4.023977433004231,2.388943571815904,3.76644287729196,10,20,2.3461538461538463,0.917948717948718,0.861,112413.05,40.51,18.05,1,0.936,KeyMart Distributors,8.71,3.76644287729196,MONITOR,0.0,0.0,807.1407990736246,False,1.0,False,10,0.8071407990736247,1.8892857142857136,2.78,-0.6400000000000006,14.836426513359338,S0004
2026-04-25 12:52:35,P01209,2025-12-29,88,21,9.35,,109,PureStart Pure Dog Food 150g,Pet Supplies,False,8.503419972640218,3.4452153540395907,7.9592010943912435,29,79,5.809523809523809,0.9190031152647976,0.952,274312.08,44.13,29.16,6,0.936,ClearWater Provisions,9.35,7.9592010943912435,MONITOR,49.0,0.0,1633.263880974008,False,1.0,False,10,1.633263880974008,1.660714285714286,0.9600000000000009,-0.6400000000000006,13.613978166688296,S0004
2026-04-25 12:52:35,P01227,2025-12-29,196,100,11.2,,296,PrimePick Farm Vitamins 24ct,Health & Wellness,False,16.236662106703147,5.8184940686373166,15.197515731874145,34,86,3.1639344262295084,0.9122108166079362,0.878,127674.74,11.01,6.87,24,0.936,WillowCreek Trading,11.2,15.197515731874145,MONITOR,0.0,0.0,468.5090149822163,False,1.0,False,10,0.4685090149822163,1.0000000000000002,2.44,-0.6400000000000006,13.268509014982214,S0004
2026-04-25 12:52:35,P00727,2025-12-29,164,171,12.31,,335,DailyEssentials Classic Toothpaste 150g,Personal Care,False,12.0,4.20632270337542,11.232,23,55,2.6153846153846154,0.9297658862876256,0.969,249124.8,28.4,11.66,36,0.936,ClearPath Logistics,12.31,11.232,MONITOR,0.0,0.0,539.0910719999997,False,1.0,False,10,0.5390910719999997,0.6035714285714284,0.6200000000000006,-0.6400000000000006,11.122662500571428,S0004
2026-04-25 12:52:35,P00680,2025-12-29,340,140,13.63,,480,PureStart Smooth Skincare 24ct,Personal Care,False,22.930232558139537,7.6270464902884045,21.462697674418607,34,82,2.0816326530612246,0.9173851358725308,0.969,405227.86,24.45,15.51,6,0.936,WholeFarm Provisions,13.63,21.462697674418607,MONITOR,0.0,0.0,194.16229451162752,False,1.0,False,10,0.1941622945116275,0.1321428571428568,0.6200000000000006,-0.6400000000000006,10.306305151654485,S0004
2026-04-25 12:52:35,P00194,2025-12-29,442,10,25.57,2026-08-22,452,NaturePath Extra Fresh Yogurt 12-Pack,Dairy & Eggs,True,15.517099863201096,4.840544553837404,14.524005471956224,79,228,9.551724137931034,0.9218140929535232,0.725,110367.39,9.73,6.6,36,0.936,VantagePoint Supply,25.57,14.524005471956224,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.5,-0.6400000000000006,4.859999999999999,S0004
2026-04-25 12:52:35,P00788,2025-12-29,158,59,70.77,,217,EverFresh Crispy Candles 1kg,Household,False,2.3585526315789473,1.2744062327177188,2.207605263157894,5,10,2.1,0.9386075949367088,0.73,64423.74,45.14,28.53,36,0.936,CoastalTrade LLC,70.77,2.207605263157894,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.4,-0.6400000000000006,4.76,S0004
2026-04-25 12:52:35,P00096,2025-12-29,517,228,25.45,,745,BrightBasket Lite Water 12-Pack,Beverages,False,18.634746922024625,6.72772605319381,17.442123119015047,112,311,10.642857142857142,0.9269602577873254,0.734,522274.56,38.61,18.07,6,0.936,CaprockTrading Co.,25.45,17.442123119015047,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.32,-0.6400000000000006,4.68,S0004
2026-04-25 12:52:35,P00991,2025-12-29,411,11,237.3,2026-11-26,422,SunValley Value Pack Herbs 150g,Produce,True,2.005291005291005,1.2174991216749915,1.8769523809523807,9,22,6.454545454545454,0.9313768755516328,0.74,6113.91,5.59,3.77,48,0.936,XenithFoods Corp.,237.3,1.8769523809523807,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.2,-0.6400000000000006,4.56,S0004
2026-04-25 12:52:35,P00227,2025-12-29,265,0,20.87,2026-05-20,265,BlueRidge Lite Eggs 24ct,Dairy & Eggs,True,11.358024691358024,4.423270686417865,10.63111111111111,82,241,13.966666666666669,0.9235613463626492,0.747,163551.24,19.82,10.3,6,0.936,TrueSource Partners,20.87,10.63111111111111,OK,33.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.0600000000000005,-0.6400000000000006,4.42,S0004
2026-04-25 12:52:35,P00590,2025-12-29,182,11,23.63,2026-02-17,193,UrbanHarvest Classic Waffles 500g,Frozen Foods,True,7.257887517146776,3.30241277654246,6.793382716049382,17,38,2.8333333333333335,0.9352836879432624,0.747,155698.09,29.99,12.15,6,0.936,TrueSource Partners,23.63,6.793382716049382,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.0600000000000005,-0.6400000000000006,4.42,S0004
2026-04-25 12:52:35,P00521,2025-12-29,353,167,54.86,2026-09-13,520,EcoGreen Family Size Pizza 2L,Frozen Foods,True,5.9421487603305785,2.761701186845899,5.561851239669421,30,99,11.461538461538462,0.9342160571668768,0.748,164953.53,38.27,17.34,48,0.936,SilverLine Logistics,54.86,5.561851239669421,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.04,-0.6400000000000006,4.3999999999999995,S0004
2026-04-25 12:52:35,P00835,2025-12-29,386,184,15.56,2026-03-29,570,HearthStone Pure Beef 12-Pack,Meat & Seafood,True,23.03830369357045,8.117031603370139,21.563852257181946,65,175,4.76,0.9236057692307692,0.748,809343.27,48.49,29.96,24,0.936,SilverLine Logistics,15.56,21.563852257181946,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.04,-0.6400000000000006,4.3999999999999995,S0004
2026-04-25 12:52:35,P00375,2025-12-29,139,0,19.37,,139,BlueRidge Organic Granola Bars 12-Pack,Snacks,False,6.711934156378601,3.156083035588069,6.28237037037037,18,41,3.4242424242424243,0.9220251293422024,0.766,102114.27,21.31,7.57,24,0.936,InnoSource Corp.,19.37,6.28237037037037,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,4.68,-0.6400000000000006,4.039999999999999,S0004
2026-04-25 12:52:35,P00954,2025-12-29,175,117,55.71,2026-09-30,292,FreshMoment Ultra Vegetables 24ct,Produce,True,2.9824046920821115,1.670240891251643,2.791530791788856,18,52,11.157894736842104,0.9198698994677706,0.829,49578.15,24.43,15.74,12,0.936,United Provisions,55.71,2.791530791788856,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.420000000000001,-0.6400000000000006,2.78,S0004
2026-04-25 12:52:35,P00408,2025-12-29,551,361,37.63,,912,DailyEssentials Ultra Crackers 6-Pack,Snacks,False,13.414500683994529,4.556104785009433,12.555972640218878,16,35,1.368421052631579,0.930161943319838,0.832,377414.31,38.77,18.0,24,0.936,YellowBrick Wholesale,37.63,12.555972640218878,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.3600000000000008,-0.6400000000000006,2.72,S0004
2026-04-25 12:52:35,P00618,2025-12-29,137,15,16.66,2026-06-21,152,SunValley Organic Pizza 500ml,Frozen Foods,True,7.636740331491713,3.632773576074339,7.147988950276242,44,118,9.666666666666666,0.9370011886568178,0.843,206164.01,37.42,21.06,24,0.936,BeaconPoint Logistics,16.66,7.147988950276242,OK,18.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.140000000000001,-0.6400000000000006,2.5,S0004
2026-04-25 12:52:35,P00598,2025-12-29,182,31,35.29,2026-11-12,213,EverFresh Value Pack Ice Cream 250g,Frozen Foods,True,4.898071625344353,2.40128049181681,4.584595041322314,16,41,4.9523809523809526,0.914746543778802,0.861,43523.95,12.32,5.62,6,0.936,OceanBridge Imports,35.29,4.584595041322314,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.78,-0.6400000000000006,2.1399999999999997,S0004
2026-04-25 12:52:35,P00820,2025-12-29,536,428,326.28,,964,HearthStone Farm Cleaning 500g,Household,False,1.958029197080292,1.0817031322974082,1.8327153284671531,7,19,6.0,0.9268897149938042,0.889,24400.02,22.74,10.53,24,0.936,DeltaForce Supply,326.28,1.8327153284671531,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.22,-0.6400000000000006,1.5799999999999992,S0004
2026-04-25 12:52:35,P00759,2025-12-29,537,403,35.46,,940,SimplySmart Bold Paper Products 150g,Household,False,14.065663474692204,5.4306144047080895,13.1654610123119,48,121,5.142857142857143,0.9137012205604262,0.898,450924.56,44.23,26.75,24,0.936,GlobalReach Trading,35.46,13.1654610123119,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.0399999999999996,-0.6400000000000006,1.399999999999999,S0004
2026-04-25 12:52:35,P01193,2025-12-29,566,467,388.1,,1033,CoastalFarms Natural Cat Food 1kg,Pet Supplies,False,1.8571428571428572,0.9997411673309814,1.7382857142857142,12,24,6.0,0.8775029446407538,0.899,11666.72,11.36,7.32,6,0.936,StoneGate Distributors,388.1,1.7382857142857142,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.0199999999999996,-0.6400000000000006,1.379999999999999,S0004
2026-04-25 12:52:35,P00832,2025-12-29,399,281,277.41,2026-09-03,680,FreshMoment Crispy Chicken 1kg,Meat & Seafood,True,1.772373540856031,0.9776924181375928,1.6589416342412449,9,21,6.4,0.9134328358208956,0.907,11679.02,12.82,5.14,6,0.936,VerdantPath Foods,277.41,1.6589416342412449,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,1.8599999999999992,-0.6400000000000006,1.2199999999999989,S0004
2026-04-25 12:52:35,P00455,2025-12-29,519,238,600.92,2026-06-26,757,NaturePath Lite Rolls 1kg,Bakery,True,1.4625668449197862,0.7117850080358182,1.3689625668449197,6,15,5.5,0.9112595419847328,0.928,1117.92,2.14,1.18,36,0.936,BlueLine Wholesale,600.92,1.3689625668449197,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,1.439999999999999,-0.6400000000000006,0.7999999999999985,S0004
